AREA,AREA_NAME,Short_name,OCC_TITLE,Short_title,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_MEDIAN,A_MEDIAN
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Mental Health and Substance Abuse Social Workers,Mental Health and Su,"1,000",16,0.288,0.37,20.86,"43,380",3.7,19.74,"41,070"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Social Workers, All Other","Social Workers, All ",350,15.9,0.101,0.25,34.3,"71,350",4.4,36.98,"76,910"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Health Educators,Health Educators,800,20,0.23,0.57,29.1,"60,520",3.6,27.67,"57,540"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Probation Officers and Correctional Treatment Specialists,Probation Officers a,"2,420",14.7,0.695,1.13,23.39,"48,640",3.3,21.83,"45,400"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Social and Human Service Assistants,Social and Human Ser,"3,090",9.3,0.887,0.33,18.39,"38,260",2.2,17.15,"35,680"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Community Health Workers,Community Health Wor,580,11.7,0.166,0.43,21.72,"45,180",5,18.78,"39,060"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Community and Social Service Specialists, All Other",Community and Social,"1,080",27.2,0.309,0.44,18.54,"38,570",11.6,17.55,"36,500"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Clergy,Clergy,720,14.8,0.206,0.59,24.03,"49,990",2.5,23.23,"48,310"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Directors, Religious Activities and Education","Directors, Religious",90,32.1,0.025,0.17,32.5,"67,590",7.6,32.54,"67,680"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Religious Workers, All Other","Religious Workers, A",90,43,0.025,0.43,21.34,"44,400",19.3,17.83,"37,080"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Lawyers,Lawyers,"13,920",4.6,3.993,0.91,72.15,"150,070",2.6,63.64,"132,380"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Judicial Law Clerks,Judicial Law Clerks,140,28.4,0.04,0.37,27.51,"57,220",3,27.56,"57,320"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Administrative Law Judges, Adjudicators, and Hearing Officers",Administrative Law J,240,7.1,0.068,0.67,55.75,"115,970",1.9,49.83,"103,640"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Arbitrators, Mediators, and Conciliators","Arbitrators, Mediato",90,22.6,0.027,0.63,32.42,"67,430",12.7,22.89,"47,610"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Judges, Magistrate Judges, and Magistrates","Judges, Magistrate J",610,10.8,0.174,0.87,56.7,"117,940",8,50.99,"106,060"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Paralegals and Legal Assistants,Paralegals and Legal,"6,670",8.7,1.912,0.94,29.48,"61,320",2,28.11,"58,460"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Court Reporters,Court Reporters,340,34.2,0.098,0.92,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Title Examiners, Abstractors, and Searchers","Title Examiners, Abs","2,090",17.6,0.599,1.61,29.2,"60,730",10.7,23.38,"48,620"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Legal Support Workers, All Other",Legal Support Worker,920,18.9,0.264,0.85,30.29,"63,010",4.7,27.32,"56,830"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Business Teachers, Postsecondary","Business Teachers, P","1,200",20.6,0.343,0.58,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Computer Science Teachers, Postsecondary",Computer Science Tea,590,17.3,0.17,0.75,*,"88,400",9.5,*,"76,600"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Mathematical Science Teachers, Postsecondary",Mathematical Science,"1,010",28.2,0.291,0.82,*,"73,720",15.4,*,"60,960"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Engineering Teachers, Postsecondary",Engineering Teachers,420,22.4,0.121,0.46,*,"95,530",9.8,*,"86,660"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Biological Science Teachers, Postsecondary",Biological Science T,770,19.6,0.22,0.63,*,"95,730",11,*,"76,950"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","Atmospheric, Earth, ",150,40.4,0.042,0.56,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Chemistry Teachers, Postsecondary","Chemistry Teachers, ",370,23,0.106,0.72,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Environmental Science Teachers, Postsecondary",Environmental Scienc,60,42.2,0.016,0.38,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Physics Teachers, Postsecondary","Physics Teachers, Po",240,22.8,0.07,0.72,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Economics Teachers, Postsecondary","Economics Teachers, ",220,22.9,0.064,0.72,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Political Science Teachers, Postsecondary",Political Science Te,410,23,0.119,1.04,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Psychology Teachers, Postsecondary","Psychology Teachers,",800,18,0.229,0.88,*,"75,940",12.9,*,"62,900"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Sociology Teachers, Postsecondary","Sociology Teachers, ",270,24.3,0.078,0.82,*,"78,480",13.5,*,"64,750"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Health Specialties Teachers, Postsecondary",Health Specialties T,"1,590",14.2,0.456,0.33,*,"107,050",8.5,*,"88,340"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Nursing Instructors and Teachers, Postsecondary",Nursing Instructors ,690,34.6,0.198,0.51,*,"74,750",5,*,"70,470"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Education Teachers, Postsecondary","Education Teachers, ","1,010",17.4,0.289,0.68,*,"59,110",8.4,*,"58,310"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Library Science Teachers, Postsecondary",Library Science Teac,140,20.8,0.039,1.1,*,"62,360",10.8,*,"59,730"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Criminal Justice and,140,20.4,0.041,0.41,*,"71,650",6,*,"63,940"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Law Teachers, Postsecondary","Law Teachers, Postse",190,36.2,0.055,0.46,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Social Work Teachers, Postsecondary",Social Work Teachers,150,37.4,0.044,0.5,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Art, Drama, and Music Teachers, Postsecondary","Art, Drama, and Musi","1,920",17.7,0.551,0.83,*,"63,020",14.2,*,"55,560"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Communications Teachers, Postsecondary",Communications Teach,670,21.3,0.192,0.95,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"English Language and Literature Teachers, Postsecondary",English Language and,"1,280",21.3,0.366,0.75,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Foreign Language and Literature Teachers, Postsecondary",Foreign Language and,510,24.5,0.146,0.76,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"History Teachers, Postsecondary","History Teachers, Po",540,20,0.156,1.05,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Philosophy and Religion Teachers, Postsecondary",Philosophy and Relig,480,36.9,0.137,0.85,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Graduate Teaching Assistants,Graduate Teaching As,"1,830",43.1,0.525,0.55,*,"25,680",10.8,*,"19,140"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Home Economics Teachers, Postsecondary",Home Economics Teach,120,36.4,0.034,1.87,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Recreation and Fitness Studies Teachers, Postsecondary",Recreation and Fitne,340,17.7,0.096,0.83,*,"59,580",9.3,*,"57,320"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Vocational Education Teachers, Postsecondary",Vocational Education,"3,120",22.4,0.894,1.12,29.33,"61,010",6.4,25.01,"52,030"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Preschool Teachers, Except Special Education","Preschool Teachers, ","11,550",9.5,3.315,1.15,18.13,"37,700",6.9,14.49,"30,130"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Kindergarten Teachers, Except Special Education",Kindergarten Teacher,"4,490",13.9,1.287,1.3,*,"54,640",4.5,*,"56,880"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Elementary School Teachers, Except Special Education",Elementary School Te,"37,290",3.2,10.7,1.08,*,"59,670",1.8,*,"58,840"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Middle School Teachers, Except Special and Career/Technical Education",Middle School Teache,"19,140",3.1,5.492,1.26,*,"59,360",1.8,*,"58,510"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Career/Technical Education Teachers, Middle School",Career/Technical Edu,310,4.2,0.089,1.06,*,"60,150",2.1,*,"58,610"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Secondary School Teachers, Except Special and Career/Technical Education",Secondary School Tea,"28,400",2.8,8.148,1.13,*,"61,650",1.6,*,"60,320"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Career/Technical Education Teachers, Secondary School",Career/Technical Edu,"2,470",4.3,0.71,1.28,*,"62,740",1.7,*,"60,750"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Special Education Teachers, Preschool",Special Education Te,370,22.1,0.105,0.52,*,"58,750",3.6,*,"58,670"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Special Education Teachers, Kindergarten and Elementary School",Special Education Te,"2,960",4.5,0.849,0.65,*,"59,640",1.9,*,"59,240"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Special Education Teachers, Middle School",Special Education Te,"1,890",4.2,0.542,0.88,*,"58,640",1.9,*,"58,450"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Special Education Teachers, Secondary School",Special Education Te,"2,850",4.7,0.818,0.86,*,"61,280",1.9,*,"60,290"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Special Education Teachers, All Other",Special Education Te,170,11.7,0.05,0.19,*,"57,070",2.4,*,"62,880"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Adult Basic and Secondary Education and Literacy Teachers and Instructors,Adult Basic and Seco,"1,740",43.9,0.499,1.17,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Self-Enrichment Education Teachers,Self-Enrichment Educ,"4,080",9.3,1.171,0.7,21.79,"45,320",5.7,18.59,"38,670"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Teachers and Instructors, All Other, Except Substitute Teachers",Teachers and Instruc,"6,280",17,1.802,0.87,*,"35,620",4.6,*,"29,320"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Substitute Teachers,Substitute Teachers,"15,200",2.8,4.36,1.02,11.74,"24,410",3,11.2,"23,300"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Curators,Curators,130,16.6,0.037,0.46,33.32,"69,310",2.9,31.58,"65,700"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Museum Technicians and Conservators,Museum Technicians a,120,13.6,0.035,0.4,21.89,"45,540",2,19.63,"40,830"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Librarians,Librarians,"2,900",3.5,0.831,0.93,30.63,"63,700",1.3,29.72,"61,810"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Library Technicians,Library Technicians,880,7.6,0.252,0.4,15.23,"31,680",2.9,14.85,"30,890"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Audio-Visual and Multimedia Collections Specialists,Audio-Visual and Mul,300,14.5,0.086,1.18,31.65,"65,840",2.4,31.06,"64,600"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Farm and Home Management Advisors,Farm and Home Manage,50,20.8,0.013,0.22,17.12,"35,610",7.2,14.74,"30,650"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Instructional Coordinators,Instructional Coordi,"3,660",5.9,1.05,0.95,34.34,"71,430",1.3,33.78,"70,260"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Teacher Assistants,Teacher Assistants,"18,650",3.9,5.353,0.59,*,"24,230",2.2,*,"23,280"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Education, Training, and Library Workers, All Other","Education, Training,",500,45.1,0.142,0.2,19.87,"41,330",6.2,19.75,"41,090"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Art Directors,Art Directors,700,13.4,0.201,0.75,43.66,"90,820",3.8,40.28,"83,770"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Fine Artists, Including Painters, Sculptors, and Illustrators","Fine Artists, Includ",130,21.3,0.038,0.48,20.79,"43,240",12.4,19.05,"39,620"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Multimedia Artists and Animators,Multimedia Artists a,900,28.9,0.257,1.23,34.11,"70,960",2.5,31.52,"65,570"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Commercial and Industrial Designers,Commercial and Indus,420,30.6,0.12,0.55,32.51,"67,610",4.7,29.66,"61,690"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Fashion Designers,Fashion Designers,110,12.2,0.031,0.24,30.87,"64,200",6.8,27.39,"56,960"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Floral Designers,Floral Designers,930,14.2,0.267,0.87,12.89,"26,810",5,12.84,"26,710"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Graphic Designers,Graphic Designers,"4,490",6,1.288,0.85,24.59,"51,140",2,23.25,"48,360"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Interior Designers,Interior Designers,"1,830",16.3,0.526,1.34,30.57,"63,590",6.2,25.15,"52,300"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Merchandise Displayers and Window Trimmers,Merchandise Displaye,"5,320",12.7,1.527,1.8,14.17,"29,470",2.7,13.23,"27,520"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Set and Exhibit Designers,Set and Exhibit Desi,230,38,0.067,0.83,24.68,"51,330",4,23.29,"48,440"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Designers, All Other","Designers, All Other",120,36.3,0.033,0.61,24.69,"51,350",16.5,21.53,"44,770"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Producers and Directors,Producers and Direct,"1,680",12.2,0.483,0.59,33.76,"70,210",2.7,30.65,"63,750"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Coaches and Scouts,Coaches and Scouts,"3,220",13.5,0.925,0.56,*,"44,640",4.4,*,"38,440"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Umpires, Referees, and Other Sports Officials","Umpires, Referees, a",460,8.4,0.131,1.01,*,"32,760",6.4,*,"33,490"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Music Directors and Composers,Music Directors and ,130,23.9,0.038,0.36,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Musicians and Singers,Musicians and Singer,470,36.1,0.134,0.48,38.74,*,15.6,40.19,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Radio and Television Announcers,Radio and Television,590,35.5,0.169,0.84,25.59,"53,230",12.3,17.74,"36,900"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Public Address System and Other Announcers,Public Address Syste,340,16.4,0.097,1.75,*,*,*,*,*
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Reporters and Correspondents,Reporters and Corres,410,12.9,0.118,0.43,19.93,"41,460",8.7,16.32,"33,950"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Public Relations Specialists,Public Relations Spe,"9,350",5.8,2.681,1.64,32.4,"67,400",2.1,28.35,"58,970"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Editors,Editors,"1,520",8.3,0.436,0.64,32.41,"67,410",7.5,26.58,"55,290"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Technical Writers,Technical Writers,"1,760",12.5,0.506,1.44,35.98,"74,840",2.5,35.07,"72,950"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Writers and Authors,Writers and Authors,640,9.6,0.185,0.58,29.38,"61,110",2.8,27.5,"57,200"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Media and Communication Workers, All Other",Media and Communicat,120,21.3,0.034,0.23,19.18,"39,890",8.9,15.94,"33,150"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Audio and Video Equipment Technicians,Audio and Video Equi,"1,630",15.5,0.467,0.92,20.01,"41,620",3.3,18.67,"38,840"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Broadcast Technicians,Broadcast Technician,350,11.9,0.101,0.47,18.92,"39,350",4,16.3,"33,910"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Sound Engineering Technicians,Sound Engineering Te,150,23.1,0.042,0.45,25.78,"53,620",9,20.6,"42,860"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Photographers,Photographers,"1,060",17.2,0.304,0.88,17.42,"36,230",4.8,13.95,"29,020"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Camera Operators, Television, Video, and Motion Picture","Camera Operators, Te",330,22.4,0.096,0.66,28.29,"58,830",6.2,25.57,"53,180"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Film and Video Editors,Film and Video Edito,480,14,0.137,0.64,26.98,"56,120",7.4,22.82,"47,460"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Media and Communication Equipment Workers, All Other",Media and Communicat,110,36.4,0.031,0.23,40.57,"84,380",3.9,40.98,"85,240"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Chiropractors,Chiropractors,920,26.5,0.265,1.12,34.95,"72,700",12.3,30.48,"63,390"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Dentists, General","Dentists, General","3,060",14,0.877,1.13,82.11,"170,790",9.2,72.31,"150,400"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Dietitians and Nutritionists,Dietitians and Nutri,"1,320",6.9,0.38,0.86,25.34,"52,710",6.6,26.23,"54,560"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Optometrists,Optometrists,690,20,0.199,0.76,61.6,"128,120",14.7,47.22,"98,220"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Pharmacists,Pharmacists,"6,220",6.7,1.784,0.82,59.35,"123,440",1.2,60.08,"124,960"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Anesthesiologists,Anesthesiologists,720,34.1,0.206,0.96,108.29,"225,240",11.1,#,#
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Family and General Practitioners,Family and General P,"1,570",18.4,0.451,0.51,93.57,"194,620",11.2,93.28,"194,020"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Internists, General","Internists, General","2,090",44.3,0.599,2.02,56.18,"116,860",4.6,50.06,"104,130"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Obstetricians and Gynecologists,Obstetricians and Gy,340,31.7,0.097,0.73,87.79,"182,600",23.5,89.66,"186,500"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Pediatricians, General","Pediatricians, Gener",640,35.6,0.183,0.9,102.58,"213,370",13.1,95.08,"197,770"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Psychiatrists,Psychiatrists,390,34.6,0.113,0.64,110.64,"230,130",10,#,#
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Surgeons,Surgeons,"1,450",16.4,0.417,1.54,105.38,"219,190",9.6,#,#
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,"Physicians and Surgeons, All Other",Physicians and Surge,"5,600",12.5,1.608,0.64,91.7,"190,730",8.5,91.03,"189,340"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Physician Assistants,Physician Assistants,"2,210",15.2,0.635,0.83,45.95,"95,580",5.8,50.44,"104,920"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Occupational Therapists,Occupational Therapi,"3,830",12.7,1.099,1.24,48.57,"101,030",3.7,46.97,"97,700"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Physical Therapists,Physical Therapists,"5,870",10.2,1.684,1.06,46.11,"95,900",2.4,44.78,"93,140"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Radiation Therapists,Radiation Therapists,500,43.4,0.143,1.18,36.01,"74,890",3.5,35.09,"72,990"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Recreational Therapists,Recreational Therapi,290,22.4,0.084,0.65,20.14,"41,880",5.6,17.95,"37,330"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Respiratory Therapists,Respiratory Therapis,"3,290",6.7,0.944,1.05,29.92,"62,230",1.1,29.56,"61,480"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Speech-Language Pathologists,Speech-Language Path,"5,090",11.4,1.461,1.46,41.92,"87,200",5.1,38.97,"81,050"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Exercise Physiologists,Exercise Physiologis,140,24.6,0.04,0.91,22.61,"47,030",7.8,20.58,"42,800"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Veterinarians,Veterinarians,"1,140",15.5,0.326,0.67,51.05,"106,180",7.1,45.8,"95,270"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Registered Nurses,Registered Nurses,"59,570",3.8,17.092,0.84,35.9,"74,670",1.3,35.39,"73,610"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Nurse Anesthetists,Nurse Anesthetists,"1,410",26.9,0.405,1.35,78.81,"163,920",5.2,81.15,"168,790"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Nurse Midwives,Nurse Midwives,70,27.5,0.019,0.42,51.61,"107,340",4,51.5,"107,120"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Nurse Practitioners,Nurse Practitioners,"3,190",10.5,0.914,0.78,52.06,"108,290",2.8,52.21,"108,590"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Clinical Laboratory Technologists and Technicians,Clinical Laboratory ,"7,910",6.8,2.271,1,26.14,"54,370",1.8,25.32,"52,670"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Dental Hygienists,Dental Hygienists,"4,760",12,1.366,0.92,37.46,"77,910",2.2,37.13,"77,230"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Cardiovascular Technologists and Technicians,Cardiovascular Techn,"1,930",16.7,0.553,1.41,26.06,"54,210",4.4,24.52,"51,000"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Diagnostic Medical Sonographers,Diagnostic Medical S,"1,380",10.8,0.396,0.82,38.38,"79,840",6.2,35.49,"73,810"
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,Nuclear Medicine Technologists,Nuclear Medicine Tec,260,7,0.074,0.56,39.03,"81,180",1.8,38.73,"80,560"
